SMILES,Molecular_Weight,LogP,QED,Lipinski_H_Bond_Donors,Lipinski_H_Bond_Acceptors,Lipinski_Rule_Violation
CC(C)CC1(C(=O)NCCN(C)c2nc3ccccc3o2)CC1,315.41700000000014,3.206500000000002,0.8521635926447714,1,4,0
Cc1cc(C(=O)NCC2CN(C(=O)C(C)(C)C3CCCC3)C2)c(C)o1,346.4710000000002,3.301040000000002,0.8896271679227766,1,3,0
COC(=O)c1ccc(OC)c(CN2CCC[C@@H]([C@@H](C)O)C2)c1,307.39,2.0745999999999998,0.8440322919832288,1,5,0
O=C(CC1CCCC1)N[C@H]1CCN(CCn2cncn2)C[C@H]1O,321.42500000000007,0.4098,0.7928038765013359,2,6,0
CN1CCN(C)[C@H](C(=O)Nc2c[nH]nc2C(N)=O)C1,266.305,-1.307099999999998,0.6296008127033731,3,5,0
C=CCCN1CC[C@@]2(CCN(C(=O)c3cn(C)nc3CC)C2)C1,316.4490000000001,2.0966000000000005,0.7812758209359133,0,4,0
Cc1nc[nH]c1C(=O)N1CC2(CN(C(=O)Cn3ncnn3)CCO2)C1,346.3510000000001,-1.5417799999999975,0.7143129245655595,1,8,0
COCCOCCC(=O)NCC1(O)CN(C(C)=O)C1,274.31700000000006,-1.251099999999998,0.5399337035593993,2,5,0
NC(=O)C(=O)N1CCO[C@@H]2CN(C(=O)[C@H]3CCS(=O)(=O)C3)C[C@@H]21,345.3770000000001,-2.6553999999999958,0.5170176316198558,1,6,0
CCOCC(=O)N1CC[C@@H]2CN(C(=O)CCNC(=O)NC)[C@@H]2C1,326.39700000000005,-0.5986999999999965,0.6819245075654187,2,4,0
CCCc1cc(C(=O)OCc2ccc([N+](=O)[O-])c(F)c2)n[nH]1,307.28099999999995,2.7665000000000006,0.5024201944553853,1,5,0
C[C@@H]1OC(=O)N[C@@H]1C(=O)N(C)C[C@@H](O)CN1CCOCC1,301.3430000000001,-1.3651999999999975,0.6512651228451375,2,6,0
NC(=O)C(=O)NC1(CNC(=O)C[C@@H]2CCCC(=O)N2)CCOCC1,340.3800000000001,-1.6878999999999953,0.44229671596951003,4,5,0
CCN(CCNC(=O)c1cc(C)ccc1F)Cc1ccnn1C,318.396,2.11952,0.8506042244135306,1,4,0
CC(C)(C)OC(=O)N1CC2(CC[C@H](COC[C@@H]3CCCOC3)O2)C1,341.44800000000015,2.5981000000000005,0.7865799946100464,0,5,0
Cn1cc(CNC[C@H]2CN(C(=O)[C@H]3C[C@H]3C(N)=O)CCO2)cn1,321.3810000000001,-1.1414999999999964,0.6892861701532567,2,6,0
CC(C)CN1C[C@@H]2CC[C@@H](NC(=O)c3cnns3)C[C@H]2C1,308.4510000000001,2.0244,0.9243898169989656,1,5,0
C[C@H](NCCNC(=O)c1ccc(S(C)(=O)=O)o1)c1ncccn1,338.38900000000007,0.5536999999999994,0.7086825396799141,2,7,0
Cc1cc(C(=O)NC[C@@H](O)CNC[C@H](O)Cn2cccn2)c(C)o1,336.39200000000005,-0.16565999999999903,0.5058988008905421,4,7,0
CC(C)[C@H](CNC(=O)c1cc2ccsc2[nH]1)N[C@H](C)C(N)=O,322.43400000000014,1.4472000000000003,0.6204750576351777,4,4,0
CO[C@H](C(=O)O)C(=O)Nc1sc2c(c1C(=O)C1CC1)CCC2,323.3700000000002,1.8676,0.615647136023162,2,5,0
Cc1cc(N2CC[C@H](NC(=O)c3cccc(F)c3F)[C@H]2C)nc(C)n1,346.3810000000001,2.768840000000001,0.9284512194450721,1,4,0
NC(=O)C1(C(=O)NCCN(CCO)C(=O)C2CC2)CC1,283.32800000000003,-1.4009999999999974,0.47536838896004086,3,4,0
Cc1cc(=O)c(C(=O)N2CC[C@@H](CNCC(=O)NC(N)=O)C2)c[nH]1,335.3640000000001,-1.070079999999998,0.5428008279842097,4,5,0
Cc1c[nH]c(C(=O)N2CCO[C@@H](CNC(=O)[C@]3(C)CCNC3=O)C2)n1,349.39100000000013,-0.798479999999999,0.6156279189480022,3,5,0
O=C(NCc1cccc(Cl)c1)C(=O)NC1[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]12,318.80400000000014,2.1169,0.8387213211557397,2,2,0
CC(C)c1nccn1CCC(=O)NC[C@@H]1C[C@H]1C1CCC1,289.4230000000001,2.9490000000000016,0.8386215850969447,1,3,0
CN(C)C[C@H](NC[C@@H](O)Cc1ccccc1)c1ccc(F)cc1,316.42,2.6216,0.7857398725604202,2,3,0
CN(C(=O)Cn1cnnn1)C1CCC(NC(=O)c2cnn[nH]2)CC1,333.35600000000005,-1.0091999999999983,0.7155510136596227,2,8,0
c1cncc(-c2noc(-c3cc4ccoc4cn3)n2)c1,264.244,2.939800000000001,0.5535560022218196,0,6,0
CCCN[C@@H](CNC(=O)c1cc(C)cs1)C(C)C,268.426,2.8105200000000012,0.7981670726142239,2,3,0
CC[C@@H](NC(=O)[C@@H]1CCO[C@H]1c1nccn1CC)C(C)(C)C,307.4380000000001,2.921500000000001,0.9097099830706261,1,4,0
CCc1ccnc(C(=O)NC[C@@H](C)N(CC)Cc2nc(C)c(C)o2)c1,344.45900000000006,2.889240000000002,0.7971292080196555,1,5,0
C[C@H](CN(C)C(=O)[C@@H](C)Oc1ccc(F)cc1Cl)C(=O)O,317.744,2.4255000000000004,0.8747369404911638,1,3,0
COCCN1C[C@@H]2C(CNC(=O)[C@H]3CN(C)C(=O)N3)[C@H]2C1,296.371,-1.0495999999999968,0.6558976842680802,2,4,0
Cn1nnnc1CN1C[C@@H](O)[C@H](NC(=O)COC[C@@H]2CCCO2)C1,340.3840000000002,-1.9329999999999956,0.5895619871145271,2,9,0
C[C@H]1CN(C(=O)C(C)(C)C2CCCC2)C[C@@H]1NC(=O)C#CC1CC1,330.4720000000001,2.579300000000001,0.8087229556083726,1,2,0
CCCn1ncnc1CNCCCNC(=O)[C@]1(C)CCC[C@@H]1CC,335.49600000000015,2.5004,0.6445266986035798,2,5,0
Cc1ccc2nc(NC(=O)[C@@H]3CC[C@H]4CCCC[C@@H]4N3)[nH]c2c1,312.4169999999999,3.1206200000000006,0.7977392987483467,3,3,0
CCOc1ccc(F)c(NC(=O)CCOC)c1F,259.25199999999995,2.3385,0.8525780375804534,1,3,0
C[C@H](NC(=O)c1cccn(C)c1=O)C1CN(CCN2CCNC2=O)C1,347.4190000000001,-0.5393999999999977,0.7236812254249174,2,5,0
CC(C)[C@@H](C)CC(=O)N1CC[C@@]2(CCCOC2)C1,253.3859999999999,2.697700000000001,0.773697781638468,0,2,0
COc1cccnc1C(=O)NC[C@H](C)NCc1ccc(C)cc1C,327.4280000000001,2.6151400000000002,0.8204402070281543,2,4,0
CC[C@@H](C)C(=O)N(C)CCC1CCN(C(=O)C(C)(C)C)CC1,310.4820000000001,3.165700000000002,0.7823643661881338,0,2,0
CC(C)(O)CC(=O)N1CC[C@H](NC(=O)C(N)=O)[C@H](O)C1,287.31600000000003,-2.289299999999998,0.4336339364937569,4,5,0
COCCOC(=O)c1ccnc(NCCCOC(C)C)c1,296.367,2.1118000000000006,0.5265987428332769,1,6,0
O=C(NCc1cccc2c1CCCN2)NC[C@@H]1CCCCO1,303.40600000000006,2.4130000000000003,0.8002528390826278,3,3,0
CN(CCN(C)C(=O)c1cnn2c(=O)cc[nH]c12)Cc1nnnn1C,345.36700000000013,-1.2498999999999978,0.5929814764661726,1,9,0
Cc1cc(C(=O)N[C@H]2CCN(C(=O)c3cnnn3C)C[C@@H]2O)co1,333.34800000000007,-0.2780799999999994,0.7986587397402727,2,7,0
COC(=O)[C@H]1CS[C@@H](C(=O)OC)N1C(=O)C1(F)CNC1,306.31500000000005,-1.085999999999999,0.6634776915558348,1,7,0
CCC(=O)C1(C(=O)NC[C@H](c2ccccc2)C2CC2)CC1,285.3870000000001,3.0557000000000016,0.7826315252881422,1,2,0
Cc1cc(C)cc([C@@H](C)NC(=O)NC[C@H](C)Cn2cccn2)c1,314.433,3.1964400000000017,0.8599957677397646,2,3,0
COC(=O)CNC(=O)[C@H](NS(=O)(=O)C1CC1)C(C)C,292.357,-0.6179999999999994,0.60906642754443,2,5,0
Cc1ccc(C(=O)O[C@@H]2[C@@H]3C[C@@H]4[C@H]2OC(=O)[C@H]4C3)cc1C,286.327,2.410240000000001,0.7834403543185516,0,4,0
CN(C)Cc1ccc(CSCCNC(=O)[C@@]23C[C@@H]2CN(C)C3)o1,337.4890000000001,1.6423,0.7310303015427068,1,5,0
Cc1scnc1NC(=O)N1CC[C@@H]2OCC(=O)N[C@H]2C1,296.352,0.5727199999999995,0.7935218505722511,2,5,0
CCOC(=O)N1CCC(C(=O)N2C[C@@H](C)[C@H]2c2ccccc2)CC1,330.4280000000001,3.0745000000000013,0.8556373003890441,0,3,0
C#CCCN1C[C@@H](NC(=O)c2cc(OC)ccc2OC)C(C)(C)C1,330.4280000000001,2.1673,0.8123717518214842,1,4,0
Cc1noc2nc(C3CC3)cc(C(=O)OCCCF)c12,278.28299999999996,2.9250200000000017,0.6211538581956124,0,5,0
Cc1n[nH]c(C)c1CCC(=O)Nc1ccc(-n2cnnn2)cc1,311.34900000000005,1.5735399999999997,0.7445387664468003,2,6,0
CCN(C)C(=O)[C@@H](C)NC(=O)c1cc2c(N(C)C)cccc2s1,333.457,2.5639000000000003,0.9148198613592727,1,4,0
CC(=O)c1ccc(N[C@H]2CCN(C)C2=O)c([N+](=O)[O-])c1,277.28,1.44,0.5104177699674461,1,5,0
Cc1cc(C(=O)N2CC[C@@H](c3ccccc3)[C@H]2C)n2nc(C)cc2n1,334.4230000000001,3.364340000000002,0.7218932290259525,0,4,0
Cc1noc(C2CN(C(=O)N[C@H]3CC[C@H](c4ccc(F)cc4)C3)C2)n1,344.3900000000001,2.962220000000001,0.9291501018505133,1,4,0
CN(C[C@@H]1CCN1C(=O)Cn1ccnc1)C(=O)c1cc(C2CC2)on1,343.38700000000017,1.1215999999999995,0.7846716896123176,0,6,0
Cc1ncsc1CCN1CC[C@@H]2CN(C(=O)c3ccon3)CC[C@H]21,346.4560000000001,2.2186200000000005,0.8493580747708556,0,6,0
COc1nccc(C(=O)N[C@H]2CCCN(C(=O)[C@H]3C[C@H]3C(N)=O)C2)n1,347.3750000000001,-0.6725999999999983,0.7268213463199604,2,6,0
Cn1cc(-c2nc(C3CCC3)[nH]c3nccc2-3)ccc1=O,280.331,2.5427,0.7842723624889327,1,4,0
O=C(O)CN1CCC[C@@H](C(=O)NC[C@H]2CN3CCN2CC3)C1=O,324.3810000000001,-1.5743999999999954,0.5934275509075273,2,5,0
C[C@H]1C[C@@H]1C(=O)NC[C@@H]1COCCN1C(=O)[C@H]1CCC(=O)N1C,323.39300000000003,-0.3931999999999989,0.7639426010102938,1,4,0
CC[C@@H]1[C@@H](NC(=O)[C@H]2Cc3ccccc3O2)CCN1C(=O)C(C)(C)F,348.41800000000006,2.2338999999999993,0.9077755076370407,1,3,0
CN1C[C@H](C(=O)NC[C@H](O)CN(C)C(=O)c2cocn2)CC1=O,324.33700000000005,-1.2979999999999978,0.6719234061577224,2,6,0
Cc1noc(CCC(=O)NC[C@@H]2CCN(C(C)C)C2)n1,280.372,1.1571199999999997,0.8463041855685817,1,5,0
CC(=O)N[C@H](C)C(=O)N1CCC2(CN(C(=O)c3c[nH]c(=O)cn3)C2)C1,347.37500000000006,-1.0309999999999977,0.7252775453429106,2,5,0
CCC(=O)N1CC[C@H](C(=O)NC[C@@H](C)CNCc2cnon2)C1,323.39700000000005,0.17000000000000198,0.707210738036507,2,6,0
CCc1cnc(CC(=O)N(CC)C2CN(C(=O)[C@@H](C)C3CCC3)C2)[nH]1,346.47500000000014,2.0100999999999996,0.8209829585977372,1,3,0
Cc1c[nH]c(C(=O)N[C@@H]2CN(C(=O)c3cccn(C)c3=O)C[C@@H]2O)n1,345.3590000000001,-0.9678799999999994,0.6611452876619921,3,6,0
c1nc(CN2CCC[C@H]2C2CCOCC2)cs1,252.38299999999995,2.5341000000000005,0.8263627221098157,0,4,0
Cc1nn[nH]c1C(=O)NC[C@@H](O)CNC(=O)C(C)(F)F,291.258,-1.0247800000000002,0.5342732218239457,4,5,0
C[C@H](C(=O)Nc1cnc(Cl)cc1O)c1cccnc1,277.711,2.5778,0.8457284361547892,2,4,0
C#CCCCC(=O)OCc1nnc(-c2ccccc2)o1,270.288,2.5833000000000004,0.4583180869148546,0,5,0
C[C@@H]1CN(Cc2ccccc2)CCN(C(=O)[C@H](O)c2ccccc2)C1,338.451,2.700500000000001,0.9321042079397326,1,3,0
C[C@H]1OCC[C@@H]1C(=O)NCc1ccc(C(C)(F)F)cc1,283.318,2.839500000000001,0.9224482449855494,1,2,0
Cc1csc([C@H](C)NC(=O)N(C)CC2CCOCC2)n1,297.42400000000004,2.580520000000001,0.9290737001272669,1,4,0
NC(=O)[C@@H]1CC[C@H](C(=O)N[C@@H]2CCCN(C(=O)Cn3cncn3)C2)C1,348.40700000000004,-0.7130999999999978,0.7272551526704405,2,6,0
CCCN[C@H]1CN(C(=O)C2(C)CC(F)(F)C2)CC[C@H]1C(F)(F)F,342.352,3.200800000000002,0.7960120134076644,1,2,0
CN(C(=O)[C@@H]1CCC1(F)F)C1CN(C(=O)C[C@@H]2CC(=O)NC2=O)C1,343.3300000000001,-0.2462999999999999,0.7136260721867898,1,4,0
Cc1cnc(Cl)c(C(=O)NCC[C@H]2CCO[C@H](C)C2)c1,296.798,2.9784200000000016,0.8691565529844334,1,3,0
C#C[C@](C)(CC)NCc1nc([C@@H](C)OCC)no1,251.32999999999996,2.0586,0.7515649089984004,1,5,0
CC[C@H](Cc1ccccc1C)C(=O)N1CCN(c2nccn2C)CC1,340.47100000000006,2.646020000000001,0.8401622028139127,0,4,0
CCCN(CCO[C@H]1CCCCO1)CC(=O)Nc1ccccc1C,334.46,3.188720000000001,0.7534078035794779,1,4,0
C[C@@H](CNC(=O)c1n[nH]cc1F)Nc1ccnc(C(C)(C)C)n1,320.3720000000001,1.8666999999999998,0.7814185005693468,3,5,0
CCc1cccnc1C(=O)N1CCC[C@@](C)(OC)C1,262.35299999999995,2.2851,0.8390099915321529,0,3,0
CO[C@@H](C)C(=O)NCC1(O)CN(C(=O)C2(C(=O)N(C)C)CC2)C1,327.38100000000014,-1.4207999999999974,0.5834423933491433,2,5,0
CC(C)C(=O)N1CCC[C@](CO)(NC(=O)[C@H]2CCS(=O)(=O)N2)C1,347.43700000000007,-1.1961999999999968,0.5909562168598878,3,5,0
CCCN1C[C@H]2CC[C@@H](C1)N2C1CCN(C(=O)c2cc(C)[nH]n2)CC1,345.49100000000004,1.8813199999999992,0.9052626654792297,1,4,0
Cc1ccc(-c2nn[nH]n2)nc1NC[C@H]1OCc2ccccc21,308.345,2.25352,0.7682750358447922,2,6,0
CC(=O)c1cc(F)cc(CN(C)Cc2cc(C(C)(C)C)n[nH]2)c1O,333.407,3.386500000000002,0.8231033239395636,2,4,0
CCN(C(=O)Cc1cnn(CC)c1)C1CN(C(=O)Cn2cncn2)C1,345.40700000000004,-0.20349999999999802,0.6930657156720034,0,7,0
O=C(c1cccc2c1OCC2)N1CCS(=O)(=O)[C@@H]2CCC[C@H]21,321.3980000000001,1.4132,0.7844847760391053,0,4,0
O=C1CCc2cc(C(=O)N[C@H]3CCCCN(CC4CC4)C3)ccc2N1,341.4550000000001,2.5656,0.8847243461029366,2,3,0
Cc1nc(C#N)c(NC(=O)c2ccc(C(C)(C)C)nc2)o1,284.319,2.799500000000001,0.9149980572641747,1,5,0
C[C@@H](CC(N)=O)C(=O)NC[C@H](O)CNCc1nccn1C,297.35900000000004,-1.5016999999999971,0.4416275371130129,4,6,0
CNC(=O)NC(=O)CNCC[C@H](C)NC(=O)Cn1ccnc1,310.358,-1.1768999999999965,0.4510959885835993,4,6,0
O=C1CC[C@H](C(=O)Nc2ccc(S(=O)(=O)CCO)cc2)CN1,326.374,-0.08270000000000016,0.7002612375679509,3,5,0
O=C(Cn1cncn1)N1CCCN(CCCF)CC1,269.32399999999996,0.17200000000000015,0.7645520043988991,0,5,0
NS(=O)(=O)CCNC(=O)N[C@@H]1CCOC2(CCCCC2)C1,319.4270000000002,0.4560000000000002,0.6986151973016322,3,4,0
CNC(=O)NC(=O)CN[C@H]1C[C@H](NC(=O)[C@H](C)OC)C1,286.3320000000001,-1.2862999999999967,0.48589425447781914,4,5,0
C[C@H](OC(=O)c1ccc2c(c1)ncn2C)c1nncn1C,285.307,1.6197999999999995,0.6835157614980236,0,7,0
CS[C@H]1CC[C@@H](NC(=O)CCCCc2c[nH]nn2)C1,282.413,1.9177999999999997,0.7495708687732399,2,4,0
COCCCCCN1C[C@H](NC(=O)Cc2cncs2)CC[C@@H]1C,339.5050000000001,2.471400000000001,0.7023793404862625,1,5,0
CN(CCCOC(=O)NC(N)=O)CC1CC(O)C1,259.306,-0.11589999999999961,0.5769081395542902,3,5,0
COc1nc(OC)c(N=C(NO)c2nonc2N)cc1C,294.2710000000001,0.42951999999999985,0.41538640854439113,3,9,0
CCOC(=O)NCCCC(=O)N[C@H]1CCC(=O)NC1,271.317,-0.09249999999999953,0.5880443364670055,3,4,0
COC(=O)c1ccc(NC(=O)NN2CC(=O)NC2=O)c(F)c1,310.24100000000004,0.2006,0.5444755241942629,3,5,0
CCN1CC(N2C[C@@H](NC(=O)CNC(=O)CNC(C)=O)CC2=O)C1,339.39600000000013,-2.3400999999999943,0.48136972400718886,3,5,0
CCC[C@H](C(=O)NCC[C@@H](C)Nc1nc(C)cc(C#N)n1)C(C)C,331.4640000000001,3.035700000000002,0.7255646370030421,2,5,0
CCN1CCN(CC(=O)NC[C@@H](C)c2cccc(C)c2)C(=O)C1=O,331.4160000000001,0.9054199999999999,0.7877564820278177,1,3,0
CCn1nc(C(=O)NC2(CNC(=O)[C@H](C)OC)CC2)ccc1=O,322.36500000000007,-0.32329999999999903,0.71592639815169,2,6,0
COCC[C@H](C)C(=O)NCC[C@@H]1CCN(C(=O)CCNC(N)=O)C1,342.44000000000005,0.07220000000000237,0.5211901668576291,3,4,0
Cn1nnnc1CN1CC[C@H](NC(=O)c2cccc(=O)n2C)C1,317.3530000000001,-1.0868999999999982,0.7696162026876424,1,8,0
COc1ccnc(NC[C@H]2CN(C(=O)c3cnon3)C[C@@H]2C)n1,318.33700000000005,0.6883999999999995,0.8578757567991923,1,8,0
O=C(NCCNCCn1cccn1)c1ccnc2[nH]nnc12,300.326,-0.43099999999999955,0.5102145481069668,3,7,0
C[C@@H]1CN=C(NN=Cc2c(N(C)C)n(C)c(=O)n(C)c2=O)N1,307.358,-1.578799999999997,0.5189883599147426,2,9,0
CO[C@@H](C)C(=O)N1CC2(C[C@@H](NC(=O)CCSC)CO2)C1,316.4230000000001,0.26050000000000106,0.7612603136546355,1,5,0
COc1cc(CNC(=O)N[C@@H]2CCN(c3cnn(C)c3)C2=O)ccn1,344.37500000000006,0.42839999999999967,0.8189332342916494,2,6,0
CCN1CC[C@@H](N(C)C(=O)C2CCCCC2)C[C@@H]1C,266.4289999999999,2.897900000000001,0.7839591031807461,0,2,0
C[C@H](CN(C)C(=O)C1(C)CCC1)NC(=O)[C@H]1CCCC(F)(F)C1,330.419,2.965200000000001,0.842390462192569,1,2,0
CCc1nnc(CNC(=O)N[C@H](C)[C@H](C)c2ccccc2)s1,318.446,3.0919000000000016,0.8598451293773816,2,4,0
C[C@@H]1CN(C(=O)CN2CCC(=O)NC2=O)C[C@@H]1NCC(N)=O,311.3420000000001,-2.149899999999996,0.5337190701756557,3,5,0
O=C(O)CC1(C(=O)NCCc2ccccc2O)CCOCC1,307.3460000000001,1.3223999999999996,0.7364713940550014,3,4,0
Cc1conc1C(=O)NCC1[C@@H]2CN(CCC(C)(C)C)C[C@@H]12,305.422,2.3268200000000006,0.9068300153673754,1,4,0
CCC1(C(=O)NC[C@H]2C[C@@H](Nc3ncnc4ccccc34)C2)CC1,324.42800000000017,3.1267000000000014,0.8565413491884205,2,4,0
O=C(Cn1cncn1)NCC[C@@H]1CCN(C(=O)Cn2cnnc2O)C1,348.367,-1.3697999999999984,0.6309136627870824,2,9,0
C[C@@H](CNC(=O)NC1CC=CC1)N1CCc2ccccc21,285.391,2.4554,0.8346940704213862,2,2,0
NC(=O)[C@@H]1CCCC[C@@H]1NC(=O)CN1CCNC(=O)C1,282.34400000000005,-1.421499999999997,0.588245947489857,3,4,0
Cn1nccc1CCC(=O)N1CCO[C@@H](CNC(=O)C2CC2)C1,320.39300000000014,0.10630000000000095,0.806822085386761,1,5,0
CC1(C)C[C@]1(CNC(=O)[C@H]1C[C@H]1CF)c1ccccc1,275.36699999999996,3.076100000000002,0.8788247725225445,1,1,0
C[C@H]1CC[C@@](C)(C(=O)N(C)C[C@H]2CCN2C(=O)c2cocn2)C1(C)C,347.45900000000006,2.8099000000000016,0.8398704960175274,0,4,0
O=C(NC[C@@H]1CNCCO1)N1CC(C2CCCCC2)C1,281.40000000000003,1.1964999999999992,0.8170399072945436,2,3,0
C[C@]1(CCC(=O)N[C@H](C#N)c2ccc(Cl)cc2)CCC(=O)N1,319.7920000000001,2.46978,0.8743103681392318,2,3,0
CCS(=O)(=O)N1CCN(C(=O)c2cccc(C(C)(C)C)c2)CC1,338.4730000000001,2.0915999999999997,0.8478509329245768,0,3,0
c1ccc(-c2nnc(CN3CCCc4occc4C3)o2)cc1,295.342,3.2780000000000022,0.7419237872822654,0,5,0
Cc1cccc(CN2C[C@@H]3C[C@H]2CN3C(=O)c2nn(C)cc2C)c1,324.42800000000005,2.13584,0.8684669560516058,0,4,0
CCC/C=C\CCN1CC(N(C)C(=O)[C@H]2CCC2(C)C)C1,292.46700000000004,3.311600000000002,0.6721370178756968,0,2,0
Cc1ccc(SCCN[C@@H](CO)[C@@H]2CCCOC2)cc1C,309.4750000000001,2.772640000000001,0.6001877084516103,2,4,0
CC(=O)N[C@H](C)C(=O)N1CCC[C@@](CO)(NCC#N)C1,282.34399999999994,-1.0223199999999977,0.5596179192979971,3,5,0
C[C@@H]1OCC[C@@]12CN(C(=O)C(=O)N1CCO[C@@H](C)C1)CCO2,312.3660000000001,-0.35989999999999833,0.5715207811379069,0,5,0
CC(C)CCO[C@H](C)C(=O)N1C[C@H](C(F)(F)F)OC(C)(C)C1,325.3710000000001,3.0059000000000013,0.7798527522497126,0,3,0
CN1N=C(C(=O)N2CCN([C@H]3CCNC3)CC2)CCC1=O,293.37100000000004,-0.8992999999999978,0.7164004234951353,1,5,0
CC(C)[C@@H]1OCC[C@@H]1C(=O)N[C@H]1C[C@H](NCc2cc(C3CC3)no2)C1,347.4590000000002,2.3499,0.7917130679957979,2,5,0
CO[C@@H](C)c1nsc(NC(=O)N2CCC[C@@H](C#N)C2)n1,295.368,2.0129799999999998,0.9206777658876821,1,6,0
O=C1NCCC[C@H]1N1CC[C@@]2(CCN(C(=O)CCc3cnn[nH]3)C2)C1,346.43500000000006,-0.05969999999999831,0.7965411431787687,2,5,0
O=C(CN1CCCCS1(=O)=O)NCCN[C@H]1CCNC1=O,318.3990000000001,-1.9936999999999943,0.4913763112363438,3,5,0
CCOc1ccc([N+](=O)[O-])c(C(=O)N[C@@](C)(C#N)CC(C)C)c1,319.36100000000005,3.051680000000001,0.6139143908534673,1,5,0
O=C(Cc1ncc[nH]1)N1C[C@H]2CC[C@H]1CN2C(=O)c1cnon1,316.321,-0.1492,0.8434424451378395,1,6,0
CCC(=O)Nc1ccc(NC(=O)c2c(Cl)cnn2C)cc1,306.753,2.6743000000000006,0.9115013419143227,2,4,0
CCN(C)C(=O)CNC1CC(CNC(=O)CCS(=O)(=O)NC)C1,348.46900000000005,-1.1115999999999961,0.4639089264753816,3,5,0
C[C@@H]1C[C@H](C(=O)Nc2ccc(CN(C)C)c(F)c2)CO1,280.343,2.2508,0.9194758251358797,1,3,0
Cn1cnn(CC(=O)NCc2ccc(C(N)=O)nc2)c1=O,290.283,-1.6078999999999983,0.6852023427997451,2,7,0
Cc1nn(C)c2cc(NC(=O)N[C@@H]3CCc4c(nnn4C)C3)ccc12,339.4030000000001,1.689219999999999,0.7433575542745271,2,6,0
Cc1nc(C2CC2)ccc1C(=O)O[C@@H](C)C(=O)N(C)c1ccccc1,338.40700000000004,3.4757200000000026,0.7833188489293608,0,4,0
COC[C@@H]1CCCN(C(=O)C(=O)N2CC(=O)N(C)C[C@@H]2C)C1,311.3820000000001,-0.43949999999999734,0.6484302132652568,0,4,0
COc1coc(C(=O)NC2CN(C(=O)Cn3cnnc3O)C2)cc1=O,349.3030000000001,-1.4136999999999988,0.670613466073661,2,9,0
CN(C)C(=O)[C@@H]1CCC[C@H](NC(=O)C(=O)NCCCCC#N)C1,322.4090000000001,0.5596800000000006,0.5507309941623796,2,4,0
C#CCN1CC[C@H]1CN(C)C(=O)CN(C)S(=O)(=O)N(C)C,316.4270000000001,-1.1094999999999962,0.5589020408030699,0,4,0
C[C@H](CNC(=O)NC[C@H](O)c1cccc(F)c1)c1nccs1,323.39300000000003,2.4185000000000008,0.7641354119053931,3,4,0
COC(=O)CCN(CC(=O)O)C(=O)[C@H]1CN2CCN1C[C@H]2C,313.3540000000001,-1.1489999999999971,0.6193039756026344,1,6,0
Cc1nc(CNC(=O)COC(C)(C)C)nc2ccccc12,287.363,2.3695199999999996,0.9373456373533816,1,4,0
C#CCNC(=O)CC(=O)NCC1(O)CN(C(=O)Cc2cnc(C)o2)C1,348.3590000000001,-1.6454799999999963,0.40069949263765675,3,6,0
N#C[C@H]1COCCN1Cc1nc(Cl)ccc1F,255.68,1.5984800000000003,0.7534827140541327,0,4,0
CCn1cc(CN(C)C(=O)c2cncc(F)c2)cn1,262.288,1.7093,0.8424797863408733,0,4,0
CC(C)[C@@H](CNC(=O)c1cncc(F)c1)NC(=O)[C@@H]1C[C@H]1C1CC1,333.40700000000015,2.1373999999999995,0.8029537547389854,2,3,0
COc1ccc(CO)c(Nc2cc(F)ccc2O)c1,263.268,2.7758000000000003,0.742208156191743,3,4,0
O=C1CC[C@H]2CN(C(=O)c3ccc(NC4CC4)nc3)CC[C@H]2N1,314.38900000000007,1.3965999999999998,0.8841735750013202,2,4,0
CN1CC[C@H](N[C@H]2C[C@H](CNC(=O)c3csnn3)C2)C1=O,309.3950000000001,-0.13320000000000043,0.7908219983493114,2,6,0
CCNC(=O)CN[C@H]1CCN(C(=O)[C@H]2CCC(=O)N2)[C@H]1C,296.3709999999999,-1.019899999999997,0.6055884682789334,3,4,0
C=C(Cl)CNC[C@H]1CCN(C(=O)c2cccc(O)n2)C[C@H]1C,323.82400000000007,2.2275,0.8718076321769829,2,4,0
COCCCN(CCOC)C(=O)NCCc1ccncc1,295.383,1.3185999999999998,0.661265647636011,1,4,0
CCc1nocc1C(=O)N1CC[C@H]1CNC(=O)C1(C)CCCCC1,333.4320000000002,2.538100000000001,0.8982862730959285,1,4,0
CCCC(=O)N[C@H](C)CN(C)C(=O)[C@H]1CCN(C)C1=O,283.37199999999996,0.22790000000000155,0.7093762774400154,1,3,0
O=C(Cn1ncnn1)Oc1ccccc1C(=O)N1CCCCC1,315.3330000000002,0.9047999999999994,0.6150015326552294,0,7,0
O=C(CN1CCc2cc(Cl)ccc21)NC(C1CC1)C1CC1,304.82100000000014,3.0073000000000016,0.9067407914068986,1,2,0
CN(C)C(=O)NC1CCN(C(=O)C#CC2CC2)CC1,263.34099999999995,0.6619999999999995,0.706694221293,1,2,0
C=C(Cl)CN1CCC[C@H]1CNC(=O)c1cccc2oc(O)nc12,335.7910000000001,2.4801000000000006,0.8772696702408924,2,5,0
COC(=O)c1cc2cc(CN(C)CC3(C)COC3)ccc2o1,303.35799999999995,2.6877000000000013,0.7949306293343914,0,5,0
